newid,age,sex,grade,peer_ecig_susceptibility,household_tobacco_use,perceived_harm_original,perceived_harm_binary,ever_used_ecig
109936,8,2,6,NULL,0,4,1,1
109937,9,1,6,NULL,0,3,1,1
109938,8,1,6,4,0,3,1,0
109939,8,2,6,NULL,0,3,1,1
109940,5,2,2,4,0,3,1,0
109941,8,2,6,NULL,0,3,1,1
109942,9,1,6,NULL,0,3,1,1
109943,8,2,6,NULL,1,4,1,1
109945,8,1,6,3,0,2,0,0
109946,8,2,6,4,0,4,1,0
109947,8,2,6,NULL,0,3,1,1
109948,8,2,6,3,0,4,1,0
109949,8,2,6,4,0,4,1,0
109950,8,1,6,3,0,4,1,0
109951,8,2,6,NULL,0,3,1,1
109952,6,2,4,NULL,0,2,0,1
109953,7,1,4,4,0,3,1,0
109954,7,2,4,2,0,3,1,0
109957,6,2,4,4,1,3,1,0
109958,6,1,4,1,0,3,1,0
109959,6,1,4,4,0,3,1,0
109961,6,1,4,3,0,2,0,0
109962,6,2,4,4,0,4,1,0
109963,6,1,4,4,0,2,0,0
109964,6,1,4,4,0,3,1,0
109966,6,1,4,3,0,3,1,0
109967,7,1,4,3,1,3,1,0
109968,6,1,4,3,0,3,1,0
109969,6,2,4,3,0,3,1,0
109970,7,1,4,3,0,3,1,0
109971,6,2,4,3,0,2,0,0
109972,7,1,5,NULL,0,3,1,1
109973,8,1,5,2,0,3,1,0
109974,8,2,5,NULL,0,3,1,1
109975,8,1,5,4,0,4,1,0
109976,8,1,5,NULL,0,2,0,1
109977,7,2,5,4,0,3,1,0
109978,8,2,5,4,0,4,1,0
109979,7,1,5,NULL,0,4,1,1
109980,7,2,5,4,0,4,1,0
109981,7,1,5,3,0,2,0,0
109982,8,1,5,NULL,1,2,0,1
109983,7,1,5,4,0,4,1,0
109984,8,1,5,3,0,3,1,0
109985,8,2,5,NULL,0,4,1,1
109986,7,2,5,4,0,4,1,0
109987,8,1,5,NULL,0,3,1,1
109988,8,1,5,4,1,4,1,0
109989,7,2,5,3,0,2,0,0
109990,8,1,5,NULL,0,3,1,1
109992,8,1,5,4,0,4,1,0
109993,7,2,5,3,0,2,0,0
109994,7,1,5,NULL,0,3,1,1
109995,8,2,5,3,0,3,1,0
109996,7,2,5,4,0,4,1,0
109998,7,2,5,4,0,4,1,0
109999,8,1,5,NULL,0,2,0,1
110001,7,1,5,NULL,0,3,1,1
110002,7,2,5,3,0,3,1,0
110003,8,1,5,4,0,4,1,0
110004,6,1,4,4,1,3,1,0
110005,7,1,5,4,0,3,1,0
110006,7,1,5,4,0,3,1,0
110007,6,1,4,NULL,1,2,0,1
110008,7,1,4,4,1,4,1,0
110009,8,1,5,4,0,3,1,0
110011,7,2,5,2,1,4,1,0
110012,8,1,6,4,1,4,1,0
110013,6,2,4,NULL,1,2,0,1
110014,8,1,5,4,1,4,1,0
110015,7,1,5,4,1,3,1,0
110016,7,2,4,NULL,1,1,0,1
110017,6,2,4,NULL,1,2,0,1
110018,7,2,4,4,0,3,1,0
110019,7,2,5,4,0,4,1,0
110020,8,1,5,4,0,3,1,0
110021,7,1,4,4,1,2,0,0
110022,6,1,4,4,0,4,1,0
110023,7,1,4,4,0,3,1,0
110024,7,2,4,NULL,1,3,1,1
110025,7,2,5,4,0,3,1,0
110026,7,2,5,2,0,4,1,0
110028,8,2,5,3,1,4,1,0
110029,6,1,4,3,0,3,1,0
110030,6,1,4,4,1,2,0,0
110031,6,2,4,4,0,4,1,0
110032,7,1,5,3,0,3,1,0
110033,7,2,4,NULL,0,4,1,1
110034,6,1,4,3,0,3,1,0
110035,6,2,4,4,0,4,1,0
110036,6,2,4,3,1,4,1,0
110037,6,1,4,3,1,3,1,0
110038,8,2,5,4,0,3,1,0
110040,8,2,6,4,0,1,0,0
110041,9,1,6,4,0,3,1,0
110042,8,2,6,NULL,1,3,1,1
110043,9,1,6,4,1,4,1,0
110044,9,1,6,NULL,0,2,0,1
110045,8,2,6,NULL,0,1,0,1
110046,9,1,6,4,0,4,1,0
110047,9,1,6,4,0,3,1,0
110049,9,2,7,NULL,0,4,1,1
110050,10,1,7,4,1,3,1,0
110051,10,1,7,NULL,0,3,1,1
110052,9,2,7,NULL,0,3,1,1
110053,9,2,7,NULL,1,4,1,1
110054,9,1,7,NULL,1,2,0,1
110055,10,1,7,4,1,3,1,0
110057,10,1,7,3,0,4,1,0
110058,9,1,7,NULL,1,2,0,1
110059,10,1,7,NULL,1,1,0,1
110060,9,2,7,NULL,0,3,1,1
110072,4,2,1,4,0,4,1,0
110074,4,1,1,4,0,3,1,0
110078,5,1,1,4,0,4,1,0
110079,4,2,1,4,0,4,1,0
110081,4,1,1,4,1,3,1,0
110084,4,1,1,4,0,3,1,0
110087,4,1,1,4,0,3,1,0
110088,3,1,1,2,0,4,1,0
110089,3,2,1,3,0,3,1,0
110090,3,1,1,4,0,4,1,0
110092,3,2,1,4,0,3,1,0
110094,8,2,5,4,1,4,1,0
110096,8,2,5,4,0,1,0,0
110098,8,2,6,4,0,3,1,0
110099,10,1,7,3,1,3,1,0
110100,10,1,7,NULL,1,4,1,1
110102,10,2,7,4,0,4,1,0
110103,9,2,7,3,0,2,0,0
110104,9,2,7,NULL,0,3,1,1
110105,9,2,7,4,0,4,1,0
110106,6,2,4,4,0,2,0,0
110108,6,1,4,NULL,0,4,1,1
110109,7,2,4,NULL,0,4,1,1
110110,6,1,4,4,1,3,1,0
110111,6,2,4,4,1,3,1,0
110112,6,2,4,NULL,1,4,1,1
110113,6,1,4,3,1,4,1,0
110114,7,1,4,3,1,3,1,0
110115,6,2,4,3,0,3,1,0
110116,8,1,4,3,0,4,1,0
110117,7,2,4,NULL,1,3,1,1
110118,7,1,4,3,1,2,0,0
110120,6,1,4,3,1,4,1,0
110121,8,2,5,2,1,3,1,0
110122,7,1,5,4,1,4,1,0
110123,7,1,5,NULL,1,2,0,1
110124,7,1,5,1,0,2,0,0
110125,8,1,5,NULL,1,4,1,1
110126,8,2,5,4,0,4,1,0
110128,7,2,5,3,1,2,0,0
110129,8,1,5,4,1,3,1,0
110130,8,1,5,4,1,2,0,0
110131,9,1,6,3,0,3,1,0
110132,8,1,6,3,1,4,1,0
110133,9,2,6,4,1,4,1,0
110134,8,1,6,4,0,3,1,0
110135,9,1,6,NULL,1,3,1,1
110136,9,1,6,4,1,1,0,0
110137,10,2,7,4,1,4,1,0
110138,9,1,7,3,0,4,1,0
110140,11,2,7,NULL,1,2,0,1
110141,9,2,7,NULL,1,4,1,1
110142,9,2,7,NULL,0,3,1,1
110143,10,2,7,NULL,1,3,1,1
110144,9,1,7,NULL,1,3,1,1
110145,9,1,7,NULL,1,1,0,1
110146,10,2,7,NULL,0,3,1,1
110147,10,1,7,3,1,2,0,0
110148,9,2,7,4,0,4,1,0
110149,10,1,7,4,0,4,1,0
110150,9,1,7,NULL,1,2,0,1
110151,9,1,7,NULL,0,2,0,1
110152,4,2,2,4,0,4,1,0
110153,4,1,2,4,0,3,1,0
110155,5,2,2,4,0,4,1,0
110157,4,1,2,3,0,2,0,0
110158,4,1,2,4,0,4,1,0
110159,5,2,2,3,0,3,1,0
110160,4,1,2,4,0,3,1,0
110161,5,1,2,4,0,3,1,0
110162,5,1,2,4,0,3,1,0
110163,4,1,2,NULL,0,4,1,1
110165,5,2,2,4,0,3,1,0
110166,4,1,2,4,0,4,1,0
110167,5,2,2,4,0,4,1,0
110168,4,1,2,3,1,4,1,0
110171,4,1,2,4,0,3,1,0
110173,4,1,2,4,0,3,1,0
110174,5,1,2,4,0,3,1,0
110187,5,2,3,4,0,1,0,0
110191,6,1,3,3,0,3,1,0
110192,6,2,3,3,0,4,1,0
110193,5,2,3,4,1,3,1,0
110194,5,2,3,4,1,1,0,0
110195,5,1,3,4,0,4,1,0
110196,5,1,3,4,0,4,1,0
110198,5,2,3,4,0,3,1,0
110199,6,2,3,4,0,3,1,0
110200,6,2,3,2,0,4,1,0
110202,5,1,3,4,0,4,1,0
110203,7,1,3,4,0,3,1,0
110205,5,2,3,3,0,4,1,0
110207,5,1,3,4,0,3,1,0
110208,5,1,3,4,0,4,1,0
110209,5,1,3,3,0,2,0,0
110210,5,1,3,4,0,4,1,0
110211,5,2,3,4,0,4,1,0
110212,6,1,3,4,0,4,1,0
110213,5,1,3,4,0,3,1,0
110214,5,1,3,4,0,3,1,0
110216,5,2,3,4,0,4,1,0
110217,4,1,3,3,0,4,1,0
110218,5,1,3,4,0,4,1,0
110221,6,2,3,4,0,4,1,0
110222,6,1,3,4,0,4,1,0
110223,6,1,3,4,0,3,1,0
110224,5,2,3,2,0,3,1,0
110225,3,1,1,4,1,4,1,0
110226,3,2,1,4,0,4,1,0
110228,4,1,1,4,0,4,1,0
110229,3,1,1,4,1,4,1,0
110230,5,1,1,4,1,4,1,0
110231,3,1,1,4,1,3,1,0
110232,3,1,1,4,0,3,1,0
110233,4,2,2,3,0,3,1,0
110234,4,1,2,4,1,3,1,0
110235,5,1,2,4,0,4,1,0
110236,4,2,2,4,1,3,1,0
110239,5,1,2,NULL,1,3,1,1
110240,4,2,2,2,0,4,1,0
110241,4,2,2,4,0,4,1,0
110242,6,1,3,4,0,4,1,0
110243,6,1,3,4,0,3,1,0
110244,6,1,3,3,0,4,1,0
110245,5,2,3,4,0,4,1,0
110246,5,2,3,NULL,0,3,1,1
110247,5,1,3,4,1,2,0,0
110248,5,2,3,3,1,2,0,0
110249,5,2,3,4,0,4,1,0
110250,6,2,3,2,1,4,1,0
110251,4,2,1,4,0,4,1,0
110254,3,2,1,3,0,3,1,0
110265,4,1,1,4,0,4,1,0
110266,4,2,1,4,0,3,1,0
110272,3,2,1,4,1,3,1,0
110273,4,2,1,4,0,3,1,0
110279,3,1,1,4,0,4,1,0
110282,5,1,1,3,1,4,1,0
110283,3,2,1,4,1,3,1,0
110285,5,2,2,4,1,3,1,0
110288,4,1,2,3,1,3,1,0
110289,4,1,2,4,0,3,1,0
110293,4,1,2,4,0,4,1,0
110298,4,2,2,4,0,4,1,0
110299,4,2,2,3,0,3,1,0
110306,4,1,2,3,0,4,1,0
110308,5,1,2,4,0,2,0,0
110309,4,1,2,4,0,4,1,0
110311,4,2,2,4,0,3,1,0
110314,4,1,2,4,0,4,1,0
110316,5,2,2,4,1,2,0,0
110319,4,2,2,4,0,3,1,0
110324,5,1,3,4,0,4,1,0
110325,5,1,3,4,0,3,1,0
110327,5,1,3,4,0,4,1,0
110328,5,1,3,3,0,3,1,0
110329,5,1,3,NULL,0,3,1,1
110330,5,2,3,4,0,3,1,0
110331,6,1,3,4,0,4,1,0
110332,5,2,3,3,0,1,0,0
110334,5,1,3,3,1,2,0,0
110336,5,2,3,4,1,3,1,0
110337,6,2,3,3,1,3,1,0
110338,5,2,3,4,0,4,1,0
110339,5,2,3,3,0,2,0,0
110340,6,1,3,NULL,0,4,1,1
110342,6,1,3,4,1,3,1,0
110343,5,1,3,4,0,4,1,0
110346,5,2,3,4,0,4,1,0
110348,6,1,3,NULL,1,4,1,1
110349,5,2,3,4,0,3,1,0
110350,6,2,3,2,1,2,0,0
110352,7,2,3,4,0,4,1,0
110353,5,2,3,4,1,3,1,0
110354,7,2,3,4,0,4,1,0
110355,6,2,3,3,0,3,1,0
110356,8,1,3,3,0,4,1,0
110357,6,1,3,3,1,2,0,0
110358,6,2,3,NULL,1,3,1,1
110360,6,2,3,NULL,1,1,0,1
110361,7,1,4,NULL,0,4,1,1
110362,6,2,4,3,1,4,1,0
110363,6,2,4,4,0,3,1,0
110364,7,1,4,4,0,3,1,0
110365,7,1,4,2,0,3,1,0
110366,6,1,4,3,0,3,1,0
110367,7,2,4,4,0,3,1,0
110368,6,1,4,4,0,3,1,0
110369,7,2,4,4,0,4,1,0
110371,7,1,4,4,1,3,1,0
110372,7,1,4,NULL,0,3,1,1
110373,6,2,4,4,0,3,1,0
110374,7,1,4,NULL,0,3,1,1
110375,6,1,4,4,0,4,1,0
110376,7,1,4,3,1,2,0,0
110377,7,2,4,NULL,1,3,1,1
110378,8,1,4,4,0,3,1,0
110379,6,1,4,4,0,4,1,0
110380,7,1,4,3,0,3,1,0
110381,7,2,4,4,0,3,1,0
110382,6,1,4,NULL,0,4,1,1
110383,6,1,4,4,0,3,1,0
110384,7,2,4,4,0,4,1,0
110385,7,1,4,4,1,4,1,0
110386,7,1,4,4,0,4,1,0
110387,6,2,4,4,0,3,1,0
110388,7,1,4,4,0,4,1,0
110389,8,1,4,NULL,0,2,0,1
110390,7,1,4,NULL,0,2,0,1
110391,7,2,4,3,0,3,1,0
110392,7,1,4,4,0,3,1,0
110394,6,2,4,NULL,1,3,1,1
110395,7,1,4,4,0,4,1,0
110396,6,2,4,4,0,4,1,0
110397,7,2,4,4,0,2,0,0
110398,7,2,4,NULL,0,4,1,1
110399,7,2,4,4,0,2,0,0
110400,6,2,4,NULL,0,4,1,1
110401,6,2,4,2,1,3,1,0
110402,7,1,4,4,0,4,1,0
110403,7,2,4,4,0,4,1,0
110404,6,2,4,NULL,1,3,1,1
110405,6,1,4,4,0,3,1,0
110406,6,1,4,4,0,4,1,0
110407,6,2,4,4,1,3,1,0
110408,6,2,4,4,0,3,1,0
110409,8,1,4,NULL,1,2,0,1
110410,7,1,4,4,0,3,1,0
110411,7,1,4,4,1,3,1,0
110412,7,1,4,4,0,3,1,0
110413,6,2,4,4,1,3,1,0
110414,6,1,4,4,0,4,1,0
110415,6,1,4,4,0,4,1,0
110416,7,1,4,4,0,2,0,0
110417,6,1,4,4,1,3,1,0
110418,7,1,4,4,0,4,1,0
110419,6,1,4,4,0,3,1,0
110420,6,1,4,NULL,1,3,1,1
110422,6,2,4,3,0,3,1,0
110423,7,1,4,NULL,0,4,1,1
110424,8,1,5,NULL,0,3,1,1
110425,8,1,5,4,0,4,1,0
110426,8,1,5,4,0,3,1,0
110427,8,1,5,NULL,1,3,1,1
110428,7,1,5,4,1,3,1,0
110429,7,2,5,4,0,3,1,0
110430,7,1,5,4,0,4,1,0
110431,8,1,5,4,0,3,1,0
110432,8,1,5,4,0,3,1,0
110433,8,1,5,4,0,2,0,0
110434,7,2,5,NULL,1,2,0,1
110435,7,1,5,4,1,4,1,0
110437,8,2,5,4,0,4,1,0
110438,7,2,5,4,0,4,1,0
110439,8,1,5,4,0,2,0,0
110440,8,1,5,3,1,2,0,0
110441,8,1,5,NULL,0,4,1,1
110442,7,1,5,2,1,2,0,0
110443,8,1,5,4,0,4,1,0
110444,8,1,5,4,0,4,1,0
110445,7,1,5,3,0,3,1,0
110446,7,1,5,3,1,2,0,0
110447,8,1,5,4,0,4,1,0
110448,8,1,5,3,0,3,1,0
110450,8,2,5,4,0,4,1,0
110451,8,1,5,NULL,0,3,1,1
110452,8,1,5,NULL,0,2,0,1
110454,7,1,5,NULL,0,3,1,1
110455,8,1,5,NULL,0,2,0,1
110456,7,2,5,4,1,3,1,0
110457,8,1,5,4,0,4,1,0
110458,8,1,5,4,0,4,1,0
110459,7,2,5,4,1,2,0,0
110460,7,1,5,4,0,3,1,0
110461,8,1,5,3,0,4,1,0
110462,7,1,5,NULL,0,3,1,1
110464,7,2,5,4,1,3,1,0
110465,7,2,5,4,0,4,1,0
110466,8,1,5,3,0,3,1,0
110467,7,1,5,NULL,0,3,1,1
110468,8,1,5,4,0,4,1,0
110470,7,2,5,NULL,0,4,1,1
110472,8,2,6,NULL,0,3,1,1
110474,8,1,6,3,0,4,1,0
110475,8,2,6,4,0,3,1,0
110476,8,1,6,4,0,3,1,0
110477,9,1,6,4,0,4,1,0
110478,8,2,6,NULL,1,2,0,1
110479,8,2,6,2,0,3,1,0
110480,9,1,6,4,0,4,1,0
110481,8,2,6,4,0,4,1,0
110482,9,2,6,3,1,3,1,0
110483,8,2,6,4,0,3,1,0
110484,8,1,6,4,0,3,1,0
110485,8,1,6,4,0,4,1,0
110487,8,2,6,NULL,1,4,1,1
110488,8,1,6,3,0,2,0,0
110489,8,2,6,3,1,3,1,0
110490,9,2,6,3,0,3,1,0
110491,8,2,6,NULL,0,4,1,1
110492,8,1,6,4,0,4,1,0
110493,9,1,6,NULL,1,3,1,1
110494,9,1,6,NULL,1,3,1,1
110495,8,1,6,4,0,3,1,0
110496,8,2,6,4,0,4,1,0
110497,8,1,6,4,0,3,1,0
110498,9,1,6,NULL,1,3,1,1
110499,8,2,6,NULL,0,3,1,1
110500,9,1,6,NULL,0,3,1,1
110501,8,2,6,4,0,3,1,0
110502,9,1,6,NULL,1,3,1,1
110503,8,1,6,4,1,3,1,0
110504,8,2,6,NULL,0,3,1,1
110505,8,2,6,NULL,1,3,1,1
110506,9,1,6,3,0,4,1,0
110507,8,2,6,NULL,1,2,0,1
110508,9,1,6,4,0,4,1,0
110509,9,2,6,4,0,4,1,0
110510,8,2,6,3,1,3,1,0
110511,9,2,6,4,0,2,0,0
110512,8,1,6,4,0,4,1,0
110513,9,1,6,NULL,1,3,1,1
110514,8,2,6,NULL,0,4,1,1
110515,9,2,6,4,0,4,1,0
110516,8,1,6,4,0,4,1,0
110517,8,2,6,3,1,3,1,0
110518,8,2,6,3,0,3,1,0
110519,9,2,6,4,0,4,1,0
110520,9,2,6,NULL,0,3,1,1
110521,8,1,6,4,0,4,1,0
110522,9,1,6,NULL,0,2,0,1
110523,8,2,6,NULL,0,3,1,1
110525,8,1,6,3,1,3,1,0
110526,9,1,7,4,0,3,1,0
110527,9,2,7,NULL,1,3,1,1
110528,10,2,7,NULL,0,2,0,1
110529,9,2,7,3,0,4,1,0
110530,10,1,7,4,0,2,0,0
110533,9,1,7,4,0,4,1,0
110534,9,1,7,4,0,3,1,0
110535,9,1,7,4,0,4,1,0
110536,9,2,7,NULL,0,4,1,1
110537,9,2,7,4,1,4,1,0
110538,9,2,7,2,0,3,1,0
110540,9,2,7,NULL,0,3,1,1
110541,9,2,7,4,0,3,1,0
110542,9,2,7,NULL,0,4,1,1
110543,10,2,7,4,0,4,1,0
110544,9,2,7,NULL,0,3,1,1
110545,9,2,7,NULL,0,3,1,1
110546,10,1,7,4,0,3,1,0
110547,9,2,7,NULL,0,4,1,1
110548,9,2,7,4,0,4,1,0
110549,9,1,7,4,1,3,1,0
110550,9,1,7,NULL,1,2,0,1
110551,9,2,7,NULL,0,3,1,1
110552,9,2,7,4,1,4,1,0
110553,9,2,7,3,0,3,1,0
110554,10,2,7,4,0,3,1,0
110555,9,1,7,NULL,0,3,1,1
110556,9,2,7,2,0,3,1,0
110557,9,1,7,NULL,1,4,1,1
110558,9,1,7,4,0,3,1,0
110559,10,2,7,NULL,1,4,1,1
110560,10,1,7,4,0,3,1,0
110561,9,1,7,4,1,3,1,0
110562,9,2,7,NULL,1,3,1,1
110563,9,1,7,NULL,1,4,1,1
110564,9,1,7,4,0,2,0,0
110565,9,1,7,4,1,3,1,0
110566,10,1,7,4,0,3,1,0
110567,10,1,7,2,0,2,0,0
110568,9,2,7,4,0,4,1,0
110569,9,2,7,4,0,3,1,0
110570,9,2,7,4,0,4,1,0
110571,9,2,7,3,1,2,0,0
110572,9,1,7,NULL,1,2,0,1
110573,9,1,7,3,0,2,0,0
110574,10,2,7,NULL,1,2,0,1
110575,10,2,7,4,0,4,1,0
110576,10,2,7,4,0,4,1,0
110577,10,2,7,4,0,3,1,0
110578,9,1,7,4,0,4,1,0
110579,9,1,7,NULL,0,4,1,1
110580,4,2,1,3,0,4,1,0
110581,3,1,1,4,1,3,1,0
110583,3,1,1,4,0,3,1,0
110584,3,1,1,3,0,2,0,0
110586,3,1,1,4,0,4,1,0
110587,3,2,1,4,1,4,1,0
110588,3,2,1,3,0,4,1,0
110589,3,1,1,4,0,4,1,0
110590,3,1,1,4,0,2,0,0
110591,3,1,1,4,0,4,1,0
110592,3,1,1,4,0,3,1,0
110593,3,1,1,4,1,3,1,0
110594,3,1,1,4,0,4,1,0
110595,4,1,1,3,0,3,1,0
110596,3,2,1,4,1,3,1,0
110597,4,1,1,4,1,3,1,0
110598,4,1,1,4,0,4,1,0
110599,3,1,1,4,0,3,1,0
110600,3,1,1,4,0,3,1,0
110602,4,2,1,2,1,4,1,0
110603,3,2,1,4,1,3,1,0
110604,4,1,1,4,1,3,1,0
110606,4,1,1,3,1,4,1,0
110607,3,1,1,4,0,4,1,0
110608,4,2,1,4,1,2,0,0
110609,3,2,1,4,0,3,1,0
110610,3,2,1,4,1,3,1,0
110611,4,1,1,4,0,2,0,0
110612,3,1,1,4,1,2,0,0
110613,4,1,1,4,0,3,1,0
110614,3,1,1,4,0,3,1,0
110616,3,2,1,3,0,2,0,0
110617,4,2,1,4,0,3,1,0
110618,5,1,1,3,0,4,1,0
110623,4,1,1,3,1,3,1,0
110624,3,1,1,4,1,4,1,0
110625,3,1,1,NULL,1,2,0,1
110626,3,2,1,4,0,3,1,0
110628,3,1,1,4,1,3,1,0
110629,3,1,1,4,0,3,1,0
110630,3,1,1,4,0,3,1,0
110632,4,2,1,4,0,4,1,0
110635,4,2,1,3,0,2,0,0
110638,3,2,1,4,0,4,1,0
110639,3,1,1,3,1,3,1,0
110640,4,2,2,4,0,3,1,0
110641,4,2,2,4,0,4,1,0
110643,4,2,2,NULL,0,2,0,1
110644,5,1,2,4,0,3,1,0
110645,4,2,2,3,0,4,1,0
110647,4,1,2,4,0,3,1,0
110648,5,2,2,4,0,3,1,0
110649,5,1,2,4,0,4,1,0
110650,4,2,2,4,0,4,1,0
110651,4,2,2,4,0,3,1,0
110652,4,1,2,4,0,4,1,0
110653,4,1,2,4,1,4,1,0
110654,4,1,2,3,0,3,1,0
110655,4,2,2,4,0,4,1,0
110656,5,1,2,4,1,4,1,0
110657,5,2,2,4,0,3,1,0
110658,5,2,2,4,0,3,1,0
110659,4,2,2,4,0,3,1,0
110660,6,1,2,3,0,3,1,0
110662,4,1,2,4,0,4,1,0
110664,4,1,2,4,0,4,1,0
110665,4,1,2,4,0,4,1,0
110666,4,2,2,2,1,4,1,0
110667,5,1,2,4,0,4,1,0
110671,5,1,2,4,0,3,1,0
110673,5,2,2,4,0,4,1,0
110675,4,1,2,4,0,3,1,0
110678,5,1,2,3,0,3,1,0
110679,4,1,2,4,1,3,1,0
110680,4,1,2,4,1,3,1,0
110682,4,2,2,2,0,4,1,0
110684,6,2,3,4,0,4,1,0
110685,6,1,3,4,0,2,0,0
110686,5,2,3,4,0,4,1,0
110687,5,2,3,4,0,3,1,0
110688,5,2,3,4,0,3,1,0
110689,5,1,3,4,0,4,1,0
110690,5,1,3,4,0,4,1,0
110691,5,2,3,3,0,3,1,0
110692,6,2,3,3,0,3,1,0
110693,5,2,3,4,0,2,0,0
110694,5,2,3,4,0,3,1,0
110695,9,2,3,4,1,4,1,0
110696,5,1,3,4,1,3,1,0
110697,6,2,3,4,0,4,1,0
110698,6,2,3,3,1,3,1,0
110699,6,2,3,4,0,4,1,0
110700,5,2,3,4,0,4,1,0
110701,6,2,3,NULL,0,4,1,1
110702,5,1,3,4,0,3,1,0
110703,5,1,3,3,0,3,1,0
110704,5,2,3,3,1,4,1,0
110705,5,2,3,4,0,3,1,0
110706,7,2,3,4,0,4,1,0
110707,4,1,3,3,0,3,1,0
110708,6,1,3,4,0,3,1,0
110709,6,2,3,4,1,3,1,0
110710,7,2,3,4,1,4,1,0
110711,5,2,3,2,1,3,1,0
110712,5,1,3,3,0,3,1,0
110713,5,2,3,4,0,4,1,0
110717,6,2,3,4,0,4,1,0
110718,6,1,3,4,0,3,1,0
110719,5,2,3,4,0,2,0,0
110720,6,2,3,1,1,2,0,0
110721,5,2,3,4,0,2,0,0
110722,6,2,3,4,0,3,1,0
110723,5,1,3,4,0,3,1,0
110724,6,1,4,4,0,4,1,0
110725,7,1,4,3,0,2,0,0
110726,6,2,4,3,0,3,1,0
110727,8,2,4,3,1,3,1,0
110728,7,1,4,4,0,2,0,0
110729,7,2,4,3,0,4,1,0
110730,6,2,4,4,1,4,1,0
110731,7,2,4,2,1,3,1,0
110732,7,1,4,4,0,3,1,0
110733,6,2,4,3,1,1,0,0
110734,6,1,4,4,1,3,1,0
110735,7,2,4,4,0,4,1,0
110736,7,2,4,1,0,3,1,0
110737,6,2,4,2,0,2,0,0
110738,6,1,4,4,1,1,0,0
110739,6,2,4,NULL,1,3,1,1
110740,7,2,5,3,1,3,1,0
110741,8,1,5,4,0,3,1,0
110743,8,2,5,4,1,4,1,0
110744,7,2,5,3,0,2,0,0
110745,8,1,5,4,0,4,1,0
110748,8,2,5,4,0,4,1,0
110749,7,1,5,3,0,4,1,0
110750,8,2,5,3,0,3,1,0
110751,8,2,5,3,0,4,1,0
110752,7,1,5,4,0,4,1,0
110753,9,2,6,4,0,2,0,0
110754,7,1,5,NULL,0,3,1,1
110755,8,2,5,4,0,3,1,0
110758,9,2,6,4,0,2,0,0
110760,8,1,6,NULL,0,3,1,1
110761,9,1,6,4,1,1,0,0
110762,9,2,7,NULL,1,4,1,1
110763,4,2,2,4,0,4,1,0
110764,5,2,2,NULL,0,4,1,1
110765,4,2,2,3,0,4,1,0
110766,4,2,2,4,1,4,1,0
110767,4,2,2,3,0,3,1,0
110768,5,1,2,4,0,4,1,0
110769,5,2,2,3,0,3,1,0
110770,4,1,2,4,0,4,1,0
110771,4,2,2,4,1,3,1,0
110772,4,1,2,4,0,4,1,0
110773,4,1,2,4,0,4,1,0
110774,5,1,2,4,0,4,1,0
110775,4,1,2,3,0,3,1,0
110776,4,2,2,3,1,3,1,0
110777,5,2,2,4,0,3,1,0
110778,5,1,2,4,0,4,1,0
110779,5,1,2,4,0,3,1,0
110780,5,1,2,4,0,3,1,0
110781,4,1,2,4,0,4,1,0
110782,4,2,2,3,0,3,1,0
110783,4,1,1,3,0,4,1,0
110784,4,2,1,4,0,3,1,0
110785,4,1,1,4,0,4,1,0
110786,4,1,1,4,0,3,1,0
110787,3,2,1,4,0,4,1,0
110788,4,1,1,3,0,4,1,0
110789,3,2,1,4,0,3,1,0
110790,4,2,1,4,1,3,1,0
110791,3,1,1,4,0,3,1,0
110792,3,2,1,4,0,3,1,0
110793,3,2,1,4,0,4,1,0
110794,4,1,1,4,0,3,1,0
110795,4,2,1,4,0,4,1,0
110796,4,2,1,3,0,3,1,0
110797,3,2,1,4,0,4,1,0
110798,3,2,1,4,1,2,0,0
110799,4,1,1,4,0,3,1,0
110800,4,1,1,4,0,3,1,0
110801,4,1,1,4,0,3,1,0
110802,4,2,1,4,0,4,1,0
110803,4,2,1,2,0,4,1,0
110804,4,2,1,3,0,3,1,0
110805,5,1,1,4,0,1,0,0
110806,6,1,3,4,0,3,1,0
110807,6,2,3,4,0,4,1,0
110808,6,1,3,NULL,1,1,0,1
110809,5,2,3,2,0,2,0,0
110810,6,2,3,4,0,2,0,0
110812,6,1,3,4,0,2,0,0
110813,6,2,3,4,0,4,1,0
110814,5,1,3,4,1,4,1,0
110815,6,2,3,3,0,3,1,0
110817,5,2,3,4,0,3,1,0
110819,6,1,3,4,0,3,1,0
110822,6,1,3,4,0,3,1,0
110823,5,1,3,3,0,2,0,0
110824,6,1,3,4,0,4,1,0
110825,5,1,3,4,0,4,1,0
110827,5,1,3,4,0,4,1,0
110828,6,1,3,4,0,4,1,0
110829,6,1,3,4,0,3,1,0
110830,6,2,4,3,0,3,1,0
110831,7,2,4,3,1,4,1,0
110832,6,2,4,3,0,4,1,0
110833,6,1,4,3,0,3,1,0
110834,6,2,4,4,0,3,1,0
110835,6,2,4,4,1,3,1,0
110836,7,2,4,3,1,3,1,0
110837,7,2,4,4,0,4,1,0
110838,6,1,4,3,0,1,0,0
110839,7,2,4,4,0,3,1,0
110840,7,2,4,2,0,3,1,0
110841,6,2,4,4,1,2,0,0
110842,6,2,4,3,1,3,1,0
110843,6,2,4,4,0,4,1,0
110844,6,1,4,2,1,2,0,0
110845,6,1,4,4,1,4,1,0
